Transaction Hash,Blockno,UnixTimestamp,DateTime (UTC),From,To,ContractAddress,Value_IN(ETH),Value_OUT(ETH),CurrentValue/Eth,TxnFee(ETH),TxnFee(USD),Historical $Price/Eth,Status,ErrCode,Method,ChainId,Chain,Value(ETH)
0x9dd5fa6cb68b6f176d0355c08d4ceab7eddbdb356650f82ec5cde522b0a145ea,12971134,1649051144,2022-04-04T05:45:44.000Z,0x7586834E655eE2De6357b2C8423B76eFc5fbcc6B,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0xd77f2b8fcf76d1851097ae462382c8c33674b14a3c03c3cac3e50cb7ba2e4053,12971133,1649051142,2022-04-04T05:45:42.000Z,0xD5D4aAFb3B2217607e5B5B5526Eb6932f8DF130F,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0xe606a91b7e4c3a4ee0ac2392d01d3694958c51dda477a7876d05e9e3602878af,12971133,1649051142,2022-04-04T05:45:42.000Z,0x82Fd5b51EE922220Ba489b3aB34189be8082361B,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0xd6c342d751b1d72be1c65aa5659fe79514c849f09c87bd7b567fcd53f7b65dfd,12971133,1649051142,2022-04-04T05:45:42.000Z,0xD5D4aAFb3B2217607e5B5B5526Eb6932f8DF130F,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0x974d431b5be54e511749505c54b2c4c2bf63089e7dfb056f1485e02070c9a0ee,12971133,1649051142,2022-04-04T05:45:42.000Z,0xD5D4aAFb3B2217607e5B5B5526Eb6932f8DF130F,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0x202e669f9768c9fe79cab04df511426f7294c8a53db22d7b3ba5f23e767d7c62,12971133,1649051142,2022-04-04T05:45:42.000Z,0x4C0de47a4DEDCB73AcB0AFf4F04c092878f42E21,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0xbc0c7cef665f45ff4c6d7dedf3263d80ecb45e508be9c7820d09a44bdf86c47c,12971133,1649051142,2022-04-04T05:45:42.000Z,0x4C0de47a4DEDCB73AcB0AFf4F04c092878f42E21,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0xc47c87dbef270cb6e76562ba6c8c9931a1f22aac6406bcc8e697b55bb4cfb072,12971133,1649051142,2022-04-04T05:45:42.000Z,0x4C0de47a4DEDCB73AcB0AFf4F04c092878f42E21,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0xef96c2d055151b4b8e7addbcfbf97d2d6be95bf8dd32fa87166c0ec7e8e42f99,12971133,1649051142,2022-04-04T05:45:42.000Z,0xD22bc684528cD3C99Bb18386df263091d22cd8FB,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,100000000000000,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0x2686269f5df4b82a7cc9089465201b12a9e36f917080a1d94d787f7293542953,12971133,1649051142,2022-04-04T05:45:42.000Z,0x4C0de47a4DEDCB73AcB0AFf4F04c092878f42E21,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0xab7ad8e4e3be69a8186fb32bb1a0efba43bf07a7d29fb8d8caefd08b85bf7a51,12971133,1649051142,2022-04-04T05:45:42.000Z,0x7bAdca6174F21597d59C649b16a350DE24A69A59,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0xd076ab062c8cd9ecf7a3c5dd35e8ea6412988bf67347d635ecb20640231aa650,12971133,1649051142,2022-04-04T05:45:42.000Z,0xA04C70cab4129a79936C651107cEE1149fB3B6be,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0x72463877ccb879acd637dd9284cb82cf0d93eb7c891341bee76d3a83c2609af4,12971133,1649051142,2022-04-04T05:45:42.000Z,0xA04C70cab4129a79936C651107cEE1149fB3B6be,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0xeb73d104346907769aafcb83376217800d2ee99ce7a8ee79e895f0528a0e8ab0,12971133,1649051142,2022-04-04T05:45:42.000Z,0xA04C70cab4129a79936C651107cEE1149fB3B6be,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0xeade2e11e7b14ed3fa3938e2a241901f1681e39c293e3ed4a345e77de3c9e56c,12971133,1649051142,2022-04-04T05:45:42.000Z,0xA04C70cab4129a79936C651107cEE1149fB3B6be,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0x249c38e13fc0dff7512a9ff53a0b42e01531d4eeadc0ce95365ce320d31a7c7e,12971133,1649051142,2022-04-04T05:45:42.000Z,0xA04C70cab4129a79936C651107cEE1149fB3B6be,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0x6353613ce7f0717d39c86c8049257e1837b5c92cb03e2c7c17d4bf5bfee16af7,12971133,1649051142,2022-04-04T05:45:42.000Z,0xA04C70cab4129a79936C651107cEE1149fB3B6be,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0x2f9f43f5661db5c5adfb0ec2e22cdf5a5ef777d08cff528d2533112a94f4e1fc,12971133,1649051142,2022-04-04T05:45:42.000Z,0xF83Dbbbe229FDAF8FCFad108aC616CD4510CF9B0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0x74c95a79db7357d5d10cca591dd1dbc82af025ce171d34e835d3a9a655ca2523,12971133,1649051142,2022-04-04T05:45:42.000Z,0xF83Dbbbe229FDAF8FCFad108aC616CD4510CF9B0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0x3a87fe432215039f98f8e2ea87e3ff0c7d11c470c3f00d8509245d69411ce5ef,12971133,1649051142,2022-04-04T05:45:42.000Z,0xF83Dbbbe229FDAF8FCFad108aC616CD4510CF9B0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0xc53b86afbc7cc7059ca3b4616bdb644265ad7adf66686e0ddbafb698bcf08acf,12971133,1649051142,2022-04-04T05:45:42.000Z,0xF83Dbbbe229FDAF8FCFad108aC616CD4510CF9B0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0xd9ffea31816d8092778bf3661c10f8ec2a73f74581c0b7f374b08aecd53ab14e,12971133,1649051142,2022-04-04T05:45:42.000Z,0xF83Dbbbe229FDAF8FCFad108aC616CD4510CF9B0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0xba019f1a68d41d849b43b1e6329f4c94f9f793fd15f0e55c069e4b2757be7533,12971133,1649051142,2022-04-04T05:45:42.000Z,0xF83Dbbbe229FDAF8FCFad108aC616CD4510CF9B0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0x051ac144ee27daf89a3b465f6f26ba8e5f62331649b211042cda2636f1d5ad61,12971133,1649051142,2022-04-04T05:45:42.000Z,0xF83Dbbbe229FDAF8FCFad108aC616CD4510CF9B0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0xdd56758dd3e5b46f1ff04b946348c037ca71eb6af78a65ae4ed631cbbccce6ba,12971133,1649051142,2022-04-04T05:45:42.000Z,0xF83Dbbbe229FDAF8FCFad108aC616CD4510CF9B0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0xf43989d5ad7de3f921b9f3c7e1ff07ee82c551227224f57a42a05280da24d48c,12971133,1649051142,2022-04-04T05:45:42.000Z,0xF83Dbbbe229FDAF8FCFad108aC616CD4510CF9B0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0x1ad7939f18b7e6d0d4a17f6aeb2ec27789ea930baff1afafd6798349ba1cc784,12971133,1649051142,2022-04-04T05:45:42.000Z,0xF83Dbbbe229FDAF8FCFad108aC616CD4510CF9B0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0x14962bd0f04d4f4afc7082bc397921661479573e01a7e98e61a2b6b4c9ebba9a,12971133,1649051142,2022-04-04T05:45:42.000Z,0xF83Dbbbe229FDAF8FCFad108aC616CD4510CF9B0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0x3c0fdeb17b5eb634c6244ee2475d39796ca2fdc5ccd1d11a538c5683244d0957,12971133,1649051142,2022-04-04T05:45:42.000Z,0xF83Dbbbe229FDAF8FCFad108aC616CD4510CF9B0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0x0437d4235ae6e852aebf70f2a2a1bb6ad8a4efd4fd834d710305777a195bbba3,12971133,1649051142,2022-04-04T05:45:42.000Z,0xF83Dbbbe229FDAF8FCFad108aC616CD4510CF9B0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0xd49131129510d7c138177e2845f37dbc936dbe5374316855aa66133048165c4e,12971133,1649051142,2022-04-04T05:45:42.000Z,0xF83Dbbbe229FDAF8FCFad108aC616CD4510CF9B0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0xb5c0956e49ae6d17dc739367830134a886ad26801164840e6a41c994f6996128,12971133,1649051142,2022-04-04T05:45:42.000Z,0xF83Dbbbe229FDAF8FCFad108aC616CD4510CF9B0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0x798abefde3a259539d37ce80f01002db0ee3026d6c903053c54aff96af3d04b9,12971133,1649051142,2022-04-04T05:45:42.000Z,0xF83Dbbbe229FDAF8FCFad108aC616CD4510CF9B0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0x4d01026efeae4d8bf03b424c2a5e68e52880c602d5123c522645cd623bc01066,12971133,1649051142,2022-04-04T05:45:42.000Z,0xF83Dbbbe229FDAF8FCFad108aC616CD4510CF9B0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0x04feb2551767fc14d93c4767211b574b19016cee60984edf0f4801db1effb9f2,12971133,1649051142,2022-04-04T05:45:42.000Z,0xF83Dbbbe229FDAF8FCFad108aC616CD4510CF9B0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0x88d554037b5b03c2486ca6116282e45704cbcca0c815c8c579f7f089fee36e44,12971133,1649051142,2022-04-04T05:45:42.000Z,0xF83Dbbbe229FDAF8FCFad108aC616CD4510CF9B0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0xc5355758363e1b962c505c1d771e05ef57d8a1e08b1dcef2243e660ed46f53bd,12971133,1649051142,2022-04-04T05:45:42.000Z,0xF83Dbbbe229FDAF8FCFad108aC616CD4510CF9B0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0xccf46d8b6b29ff6b652a30033135842e0b8b5339a24d6678f32a04cab30da1e9,12971133,1649051142,2022-04-04T05:45:42.000Z,0xF83Dbbbe229FDAF8FCFad108aC616CD4510CF9B0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0x5a7f993f83707b881b41a13056a0196388975c840cfcedff594588d147eed317,12971133,1649051142,2022-04-04T05:45:42.000Z,0xF83Dbbbe229FDAF8FCFad108aC616CD4510CF9B0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0x35f308fd799c35d83a34af89ab32ee8506199fb758978ebab457ffd131e799c0,12971133,1649051142,2022-04-04T05:45:42.000Z,0xF83Dbbbe229FDAF8FCFad108aC616CD4510CF9B0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0xdcf57fde828c0b1616f4d5875ca2b375b0edb813168c32703a7477f1a63f3a27,12971133,1649051142,2022-04-04T05:45:42.000Z,0xF83Dbbbe229FDAF8FCFad108aC616CD4510CF9B0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0x7237329e7ea21fb18f70333c8d18548d70f1a5d2973f7f710bf6c87db4d3ca4f,12971133,1649051142,2022-04-04T05:45:42.000Z,0xF83Dbbbe229FDAF8FCFad108aC616CD4510CF9B0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0x4602d347f17c749bcedde135a4c18f92160d476fd390b05618de42968f34b1b8,12971133,1649051142,2022-04-04T05:45:42.000Z,0xF83Dbbbe229FDAF8FCFad108aC616CD4510CF9B0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0x0ce1fc44efca800416b3c1f747ed30d02edd4964111db45a8edc0008ab07b0d0,12971133,1649051142,2022-04-04T05:45:42.000Z,0xF83Dbbbe229FDAF8FCFad108aC616CD4510CF9B0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0x6deec08eedab5c39fa2c766126dadc39d56dfa1eba95e57a2f5e2c0df451e24f,12971133,1649051142,2022-04-04T05:45:42.000Z,0xF83Dbbbe229FDAF8FCFad108aC616CD4510CF9B0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0xfee825fdb0301848ea1edb493c233dcd245d77ceaef7aa8d0e4a3f2218ad9ba4,12971133,1649051142,2022-04-04T05:45:42.000Z,0xF83Dbbbe229FDAF8FCFad108aC616CD4510CF9B0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0x05adf8d7722bcf3551a890448e630a88227a515130dd8c5865e0512f0ad06c30,12971133,1649051142,2022-04-04T05:45:42.000Z,0xF83Dbbbe229FDAF8FCFad108aC616CD4510CF9B0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0xb28ee02a027b9e891346d8937d8910174e7cc423b6179baa65d0679777d659ac,12971133,1649051142,2022-04-04T05:45:42.000Z,0xF83Dbbbe229FDAF8FCFad108aC616CD4510CF9B0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0xd35604bd44ec397a944e959d4638e6c0ead274c1730d10a6a8dde2de6cad856a,12971133,1649051142,2022-04-04T05:45:42.000Z,0xF83Dbbbe229FDAF8FCFad108aC616CD4510CF9B0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0x7d894c1ea72a1eabed2a09928470519bbfaab0298f64492c0354df9c355a698a,12971132,1649051140,2022-04-04T05:45:40.000Z,0x94Fc0C2446624E4a1832C12A4712cA110f3C5e3C,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0x5e8b957795da4b127053aaaf94c5939f4805541b176a2002f618da4d60275dce,12971132,1649051140,2022-04-04T05:45:40.000Z,0x193F0Ee42a199A0CECD479a9F09BA293eB1CA357,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0xb3a7a02629150865ecd0bd0e68ba8770b956f6fb7e13631e60f2e249bb8b2a73,12971132,1649051140,2022-04-04T05:45:40.000Z,0x1e82e222564293e3507c2966b27f587EE2570671,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0x663b4d8ea0269212ed1b3e6ce5ed614fc4c506c612c890e42a17190e61180765,12971132,1649051140,2022-04-04T05:45:40.000Z,0x1e82e222564293e3507c2966b27f587EE2570671,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0x305d47899947b58c7dbca48d52fe56cbd88d326a214667a0baaab4213c844833,12971132,1649051140,2022-04-04T05:45:40.000Z,0x7bAdca6174F21597d59C649b16a350DE24A69A59,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0xfbc1f18c43786648fe0026c1f7d1778c29c2a45e619ad77ce27b3da931bc0ab9,12971132,1649051140,2022-04-04T05:45:40.000Z,0x1e82e222564293e3507c2966b27f587EE2570671,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0xf7c8b2b9f6671eb45858720b202751fcb64de0a38630475b9a4a46e844aec031,12971132,1649051140,2022-04-04T05:45:40.000Z,0x884d498EbCE38e476d75Ede6ac549b8D113d2c24,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0x3d3b39a9d247dd18fae55967ec074e1aae3ec090bcf9fbdc43d790bec647030a,12971132,1649051140,2022-04-04T05:45:40.000Z,0x7586834E655eE2De6357b2C8423B76eFc5fbcc6B,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0x136aefa24d3a504a46a7d4d98a1c3a35aa06112d382a6157cef6bb6cfe11b34e,12971131,1649051135,2022-04-04T05:45:35.000Z,0x1e82e222564293e3507c2966b27f587EE2570671,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0x45e9bbf698c88e811aaab6ae6dbf9cad64f22c85b4bad3bd9799385358590553,12971131,1649051135,2022-04-04T05:45:35.000Z,0x7bAdca6174F21597d59C649b16a350DE24A69A59,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0xdc76455f95321513c93207d255df18ac609f893844c508003774369d7996b86b,12971131,1649051135,2022-04-04T05:45:35.000Z,0x1e82e222564293e3507c2966b27f587EE2570671,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0xde9e2a1b623041df949386ba98a291b59067a3a88d4997bb3c1f2c01b087cd3a,12971130,1649051133,2022-04-04T05:45:33.000Z,0x1e82e222564293e3507c2966b27f587EE2570671,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0xb12c588f96a988d8567a9afc4ba7f32b9dc667ce7c6d3ac75d02412674404f1f,12971130,1649051133,2022-04-04T05:45:33.000Z,0x1e82e222564293e3507c2966b27f587EE2570671,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0x89b29ea9bc9d8bc5561fb806da0f49b9ca1b6d524b5863c1f209ce61a4351e30,12971130,1649051133,2022-04-04T05:45:33.000Z,0xD5D4aAFb3B2217607e5B5B5526Eb6932f8DF130F,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0x0cea1e1b96e0a4fd9bf2fc4bf39e278a963e22d596d851d0494988741f7fb41d,12971130,1649051133,2022-04-04T05:45:33.000Z,0x7586834E655eE2De6357b2C8423B76eFc5fbcc6B,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0x5de3351ac14ae53e0c098d8e39af5d9f85ef09637b0ade7c2bc2e10fbf56231e,12971129,1649051131,2022-04-04T05:45:31.000Z,0x7bAdca6174F21597d59C649b16a350DE24A69A59,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0x2a238af2f05c975b8880d6b940aa824e41d8130b14d784cda98d403f6849706c,12971129,1649051131,2022-04-04T05:45:31.000Z,0x96bBbfDd1efc9982cF06d43ED6C5B3e7Bff39674,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0x02cf2de01f03fdf161ca1bb8d2ffaf711489f1648daa5761306473fc42d33617,12971129,1649051131,2022-04-04T05:45:31.000Z,0xe6FA13E03a5b8eA4C9682540A06a5aAF0BC6cce3,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0x59ae309fdb17d259dee6304bea3ca8bc4afe3079010166f8e74ad6abb92e68ad,12971128,1649051129,2022-04-04T05:45:29.000Z,0xb0ff9C9B8F7D80f24aeF49dDcf6B35BB5a775D79,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
0x08ba3579337112a98df19ffe0399410308c7b23715bfbc056bc8e38338f67a68,12971128,1649051129,2022-04-04T05:45:29.000Z,0xb0ff9C9B8F7D80f24aeF49dDcf6B35BB5a775D79,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0x6047782281C8A3eC7F847EB2dA5222376e1C13E0,0,0,36.19,0,0,97.59860833356178,,,Mint,43114,C-Chain,0
